attribute1,attribute2,attribute3,attribute4
11,5,48,Permit
14,5,48,Permit
1,5,48,Permit
6,5,48,Permit
12,5,48,Permit
15,5,49,Permit
11,5,49,Permit
8,5,49,Permit
10,5,49,Permit
12,5,49,Permit
14,5,49,Permit
1,5,49,Permit
3,5,49,Permit
5,5,49,Permit
6,5,49,Permit
13,5,49,Permit
9,5,49,Permit
2,5,49,Permit
4,5,49,Permit
7,5,49,Permit
8,5,50,Permit
14,5,50,Permit
13,5,50,Permit
1,5,50,Permit
3,5,50,Permit
2,5,50,Permit
5,5,50,Permit
10,5,50,Permit
7,5,50,Permit
9,5,50,Permit
15,5,50,Permit
4,5,50,Permit
6,5,50,Permit
12,5,50,Permit
11,5,50,Permit
9,6,51,Permit
10,6,51,Permit
8,6,51,Permit
11,6,51,Permit
4,6,51,Permit
13,6,51,Permit
6,6,51,Permit
2,6,51,Permit
3,6,51,Permit
7,6,51,Permit
12,6,51,Permit
15,6,51,Permit
1,6,51,Permit
5,6,51,Permit
14,6,51,Permit
8,6,52,Permit
3,6,52,Permit
11,6,52,Permit
13,6,52,Permit
9,6,52,Permit
4,6,52,Permit
5,6,52,Permit
14,6,52,Permit
6,6,52,Permit
7,6,52,Permit
2,6,52,Permit
10,6,52,Permit
12,6,52,Permit
15,6,52,Permit
1,6,52,Permit
10,6,53,Permit
11,6,53,Permit
8,6,53,Permit
13,6,53,Permit
15,6,53,Permit
5,6,53,Permit
6,6,53,Permit
2,6,53,Permit
14,6,53,Permit
12,6,53,Permit
9,6,53,Permit
1,6,53,Permit
3,6,53,Permit
7,6,53,Permit
4,6,53,Permit
3,6,54,Permit
13,6,54,Permit
12,6,54,Permit
6,6,54,Permit
10,6,54,Permit
8,6,54,Permit
14,6,54,Permit
2,6,54,Permit
7,6,54,Permit
9,6,54,Permit
15,6,54,Permit
1,6,54,Permit
4,6,54,Permit
11,6,54,Permit
5,6,54,Permit
6,6,55,Permit
5,6,55,Permit
10,6,55,Permit
12,6,55,Permit
3,6,55,Permit
8,6,55,Permit
11,6,55,Permit
7,6,55,Permit
13,6,55,Permit
1,6,55,Permit
4,6,55,Permit
15,6,55,Permit
14,6,55,Permit
2,6,55,Permit
9,6,55,Permit
9,6,56,Permit
1,6,56,Permit
6,6,56,Permit
12,6,56,Permit
15,6,56,Permit
13,6,56,Permit
14,6,56,Permit
11,6,56,Permit
7,6,56,Permit
8,6,56,Permit
3,6,56,Permit
4,6,56,Permit
10,6,56,Permit
2,6,56,Permit
5,6,56,Permit
4,6,57,Permit
6,6,57,Permit
10,6,57,Permit
11,6,57,Permit
14,6,57,Permit
8,6,57,Permit
2,6,57,Permit
3,6,57,Permit
5,6,57,Permit
12,6,57,Permit
15,6,57,Permit
9,6,57,Permit
13,6,57,Permit
1,6,57,Permit
7,6,57,Permit
2,6,58,Permit
10,6,58,Permit
4,6,58,Permit
7,6,58,Permit
8,6,58,Permit
13,6,58,Permit
12,6,58,Permit
9,6,58,Permit
11,6,58,Permit
14,6,58,Permit
15,6,58,Permit
6,6,58,Permit
1,6,58,Permit
5,6,58,Permit
3,6,58,Permit
1,6,59,Permit
12,6,59,Permit
5,6,59,Permit
6,6,59,Permit
7,6,59,Permit
15,6,59,Permit
10,6,59,Permit
11,6,59,Permit
13,6,59,Permit
14,6,59,Permit
2,6,59,Permit
3,6,59,Permit
4,6,59,Permit
8,6,59,Permit
9,6,59,Permit
11,6,60,Permit
3,6,60,Permit
4,6,60,Permit
9,6,60,Permit
13,6,60,Permit
1,6,60,Permit
5,6,60,Permit
10,6,60,Permit
2,6,60,Permit
6,6,60,Permit
7,6,60,Permit
8,6,60,Permit
15,6,60,Permit
12,6,60,Permit
14,6,60,Permit
12,7,61,Permit
3,7,61,Permit
9,7,61,Permit
10,7,61,Permit
15,7,61,Permit
2,7,61,Permit
5,7,61,Permit
14,7,61,Permit
1,7,61,Permit
4,7,61,Permit
11,7,61,Permit
6,7,61,Permit
13,7,61,Permit
7,7,61,Permit
8,7,61,Permit
8,7,62,Permit
6,7,62,Permit
9,7,62,Permit
3,7,62,Permit
4,7,62,Permit
11,7,62,Permit
12,7,62,Permit
7,7,62,Permit
13,7,62,Permit
14,7,62,Permit
15,7,62,Permit
10,7,62,Permit
1,7,62,Permit
5,7,62,Permit
2,7,62,Permit
2,7,63,Permit
10,7,63,Permit
1,7,63,Permit
4,7,63,Permit
13,7,63,Permit
12,7,63,Permit
3,7,63,Permit
9,7,63,Permit
14,7,63,Permit
15,7,63,Permit
5,7,63,Permit
6,7,63,Permit
7,7,63,Permit
8,7,63,Permit
11,7,63,Permit
8,7,64,Permit
5,7,64,Permit
15,7,64,Permit
7,7,64,Permit
12,7,64,Permit
13,7,64,Permit
14,7,64,Permit
4,7,64,Permit
6,7,64,Permit
9,7,64,Permit
1,7,64,Permit
3,7,64,Permit
11,7,64,Permit
2,7,64,Permit
10,7,64,Permit
13,7,65,Permit
4,7,65,Permit
1,7,65,Permit
5,7,65,Permit
12,7,65,Permit
7,7,65,Permit
8,7,65,Permit
15,7,65,Permit
11,7,65,Permit
14,7,65,Permit
2,7,65,Permit
3,7,65,Permit
6,7,65,Permit
9,7,65,Permit
10,7,65,Permit
5,7,66,Permit
8,7,66,Permit
10,7,66,Permit
15,7,66,Permit
3,7,66,Permit
4,7,66,Permit
7,7,66,Permit
9,7,66,Permit
12,7,66,Permit
14,7,66,Permit
1,7,66,Permit
6,7,66,Permit
11,7,66,Permit
13,7,66,Permit
2,7,66,Permit
8,7,67,Permit
15,7,67,Permit
10,7,67,Permit
14,7,67,Permit
6,7,67,Permit
11,7,67,Permit
13,7,67,Permit
4,7,67,Permit
7,7,67,Permit
12,7,67,Permit
2,7,67,Permit
3,7,67,Permit
5,7,67,Permit
9,7,67,Permit
1,7,67,Permit
7,7,68,Permit
9,7,68,Permit
15,7,68,Permit
6,7,68,Permit
5,7,68,Permit
14,7,68,Permit
1,7,68,Permit
2,7,68,Permit
8,7,68,Permit
11,7,68,Permit
13,7,68,Permit
3,7,68,Permit
10,7,68,Permit
4,7,68,Permit
12,7,68,Permit
1,7,69,Permit
10,7,69,Permit
5,7,69,Permit
6,7,69,Permit
7,7,69,Permit
11,7,69,Permit
9,7,69,Permit
12,7,69,Permit
2,7,69,Permit
4,7,69,Permit
15,7,69,Permit
13,7,69,Permit
14,7,69,Permit
8,7,69,Permit
3,7,69,Permit
11,7,70,Permit
10,7,70,Permit
14,7,70,Permit
6,7,70,Permit
8,7,70,Permit
15,7,70,Permit
2,7,70,Permit
13,7,70,Permit
7,7,70,Permit
1,7,70,Permit
3,7,70,Permit
5,7,70,Permit
4,7,70,Permit
9,7,70,Permit
12,7,70,Permit
4,8,71,Permit
13,8,71,Permit
6,8,71,Permit
11,8,71,Permit
2,8,71,Permit
15,8,71,Permit
3,8,71,Permit
5,8,71,Permit
7,8,71,Permit
8,8,71,Permit
12,8,71,Permit
9,8,71,Permit
14,8,71,Permit
10,8,71,Permit
1,8,71,Permit
6,8,72,Permit
9,8,72,Permit
7,8,72,Permit
5,8,72,Permit
12,8,72,Permit
15,8,72,Permit
2,8,72,Permit
13,8,72,Permit
14,8,72,Permit
10,8,72,Permit
1,8,72,Permit
11,8,72,Permit
3,8,72,Permit
8,8,72,Permit
4,8,72,Permit
2,8,73,Permit
11,8,73,Permit
5,8,73,Permit
6,8,73,Permit
7,8,73,Permit
12,8,73,Permit
1,8,73,Permit
8,8,73,Permit
14,8,73,Permit
10,8,73,Permit
13,8,73,Permit
3,8,73,Permit
4,8,73,Permit
9,8,73,Permit
15,8,73,Permit
12,8,74,Permit
8,8,74,Permit
4,8,74,Permit
3,8,74,Permit
15,8,74,Permit
1,8,74,Permit
6,8,74,Permit
9,8,74,Permit
11,8,74,Permit
13,8,74,Permit
14,8,74,Permit
10,8,74,Permit
5,8,74,Permit
7,8,74,Permit
2,8,74,Permit
3,8,75,Permit
10,8,75,Permit
6,8,75,Permit
4,8,75,Permit
8,8,75,Permit
5,8,75,Permit
11,8,75,Permit
12,8,75,Permit
13,8,75,Permit
14,8,75,Permit
1,8,75,Permit
7,8,75,Permit
9,8,75,Permit
15,8,75,Permit
2,8,75,Permit
5,8,76,Permit
14,8,76,Permit
1,8,76,Permit
9,8,76,Permit
11,8,76,Permit
3,8,76,Permit
4,8,76,Permit
6,8,76,Permit
10,8,76,Permit
2,8,76,Permit
13,8,76,Permit
15,8,76,Permit
7,8,76,Permit
12,8,76,Permit
8,8,76,Permit
5,8,77,Permit
13,8,77,Permit
9,8,77,Permit
2,8,77,Permit
4,8,77,Permit
12,8,77,Permit
14,8,77,Permit
1,8,77,Permit
10,8,77,Permit
8,8,77,Permit
11,8,77,Permit
15,8,77,Permit
3,8,77,Permit
6,8,77,Permit
7,8,77,Permit
1,8,78,Permit
2,8,78,Permit
6,8,78,Permit
8,8,78,Permit
4,8,78,Permit
12,8,78,Permit
7,8,78,Permit
10,8,78,Permit
11,8,78,Permit
9,8,78,Permit
14,8,78,Permit
5,8,78,Permit
13,8,78,Permit
15,8,78,Permit
3,8,78,Permit
3,8,79,Permit
7,8,79,Permit
13,8,79,Permit
14,8,79,Permit
10,8,79,Permit
15,8,79,Permit
1,8,79,Permit
5,8,79,Permit
6,8,79,Permit
8,8,79,Permit
11,8,79,Permit
2,8,79,Permit
9,8,79,Permit
4,8,79,Permit
12,8,79,Permit
1,8,80,Permit
14,8,80,Permit
5,8,80,Permit
6,8,80,Permit
12,8,80,Permit
7,8,80,Permit
8,8,80,Permit
11,8,80,Permit
15,8,80,Permit
9,8,80,Permit
2,8,80,Permit
3,8,80,Permit
4,8,80,Permit
13,8,80,Permit
10,8,80,Permit
8,9,81,Permit
7,9,81,Permit
11,9,81,Permit
12,9,81,Permit
3,9,81,Permit
13,9,81,Permit
1,9,81,Permit
9,9,81,Permit
14,9,81,Permit
2,9,81,Permit
6,9,81,Permit
15,9,81,Permit
4,9,81,Permit
5,9,81,Permit
10,9,81,Permit
5,9,82,Permit
3,9,82,Permit
10,9,82,Permit
6,9,82,Permit
13,9,82,Permit
14,9,82,Permit
8,9,82,Permit
12,9,82,Permit
15,9,82,Permit
1,9,82,Permit
2,9,82,Permit
11,9,82,Permit
4,9,82,Permit
7,9,82,Permit
9,9,82,Permit
15,9,83,Permit
4,9,83,Permit
13,9,83,Permit
14,9,83,Permit
11,9,83,Permit
12,9,83,Permit
2,9,83,Permit
7,9,83,Permit
9,9,83,Permit
10,9,83,Permit
1,9,83,Permit
6,9,83,Permit
8,9,83,Permit
3,9,83,Permit
5,9,83,Permit
1,9,84,Permit
15,9,84,Permit
8,9,84,Permit
11,9,84,Permit
14,9,84,Permit
12,9,84,Permit
9,9,84,Permit
10,9,84,Permit
5,9,84,Permit
2,9,84,Permit
3,9,84,Permit
4,9,84,Permit
6,9,84,Permit
13,9,84,Permit
7,9,84,Permit
5,9,85,Permit
10,9,85,Permit
13,9,85,Permit
4,9,85,Permit
14,9,85,Permit
1,9,85,Permit
3,9,85,Permit
6,9,85,Permit
12,9,85,Permit
2,9,85,Permit
8,9,85,Permit
11,9,85,Permit
9,9,85,Permit
15,9,85,Permit
7,9,85,Permit
5,9,86,Permit
11,9,86,Permit
3,9,86,Permit
12,9,86,Permit
7,9,86,Permit
15,9,86,Permit
2,9,86,Permit
6,9,86,Permit
13,9,86,Permit
8,9,86,Permit
10,9,86,Permit
14,9,86,Permit
9,9,86,Permit
4,9,86,Permit
1,9,86,Permit
4,9,87,Permit
8,9,87,Permit
5,9,87,Permit
14,9,87,Permit
15,9,87,Permit
9,9,87,Permit
10,9,87,Permit
11,9,87,Permit
1,9,87,Permit
6,9,87,Permit
3,9,87,Permit
7,9,87,Permit
13,9,87,Permit
2,9,87,Permit
12,9,87,Permit
4,9,88,Permit
11,9,88,Permit
6,9,88,Permit
9,9,88,Permit
12,9,88,Permit
13,9,88,Permit
2,9,88,Permit
7,9,88,Permit
8,9,88,Permit
15,9,88,Permit
5,9,88,Permit
1,9,88,Permit
3,9,88,Permit
10,9,88,Permit
14,9,88,Permit
4,9,89,Permit
11,9,89,Permit
7,9,89,Permit
2,9,89,Permit
3,9,89,Permit
13,9,89,Permit
6,9,89,Permit
12,9,89,Permit
14,9,89,Permit
15,9,89,Permit
8,9,89,Permit
10,9,89,Permit
1,9,89,Permit
9,9,89,Permit
5,9,89,Permit
10,9,90,Permit
9,9,90,Permit
6,9,90,Permit
12,9,90,Permit
3,9,90,Permit
13,9,90,Permit
14,9,90,Permit
1,9,90,Permit
2,9,90,Permit
8,9,90,Permit
15,9,90,Permit
11,9,90,Permit
5,9,90,Permit
7,9,90,Permit
4,9,90,Permit
5,10,91,Permit
12,10,91,Permit
1,10,91,Permit
3,10,91,Permit
15,10,91,Permit
6,10,91,Permit
4,10,91,Permit
2,10,91,Permit
9,10,91,Permit
13,10,91,Permit
14,10,91,Permit
7,10,91,Permit
8,10,91,Permit
11,10,91,Permit
10,10,91,Permit
5,10,92,Permit
9,10,92,Permit
13,10,92,Permit
14,10,92,Permit
15,10,92,Permit
2,10,92,Permit
4,10,92,Permit
7,10,92,Permit
11,10,92,Permit
3,10,92,Permit
8,10,92,Permit
10,10,92,Permit
12,10,92,Permit
1,10,92,Permit
6,10,92,Permit
3,10,93,Permit
12,10,93,Permit
9,10,93,Permit
13,10,93,Permit
15,10,93,Permit
2,10,93,Permit
4,10,93,Permit
8,10,93,Permit
14,10,93,Permit
1,10,93,Permit
11,10,93,Permit
5,10,93,Permit
7,10,93,Permit
10,10,93,Permit
6,10,93,Permit
1,10,94,Permit
11,10,94,Permit
3,10,94,Permit
12,10,94,Permit
14,10,94,Permit
5,10,94,Permit
4,10,94,Permit
8,10,94,Permit
10,10,94,Permit
2,10,94,Permit
13,10,94,Permit
15,10,94,Permit
6,10,94,Permit
7,10,94,Permit
9,10,94,Permit
1,10,95,Permit
11,10,95,Permit
7,10,95,Permit
10,10,95,Permit
15,10,95,Permit
5,10,95,Permit
6,10,95,Permit
2,10,95,Permit
3,10,95,Permit
8,10,95,Permit
9,10,95,Permit
12,10,95,Permit
14,10,95,Permit
13,10,95,Permit
4,10,95,Permit
12,10,96,Permit
1,10,96,Permit
8,10,96,Permit
11,10,96,Permit
13,10,96,Permit
2,10,96,Permit
4,10,96,Permit
5,10,96,Permit
9,10,96,Permit
10,10,96,Permit
7,10,96,Permit
14,10,96,Permit
15,10,96,Permit
3,10,96,Permit
6,10,96,Permit
12,10,97,Permit
10,10,97,Permit
7,10,97,Permit
8,10,97,Permit
13,10,97,Permit
2,10,97,Permit
5,10,97,Permit
6,10,97,Permit
9,10,97,Permit
14,10,97,Permit
1,10,97,Permit
15,10,97,Permit
11,10,97,Permit
4,10,97,Permit
3,10,97,Permit
1,10,98,Permit
2,10,98,Permit
14,10,98,Permit
3,10,98,Permit
5,10,98,Permit
6,10,98,Permit
11,10,98,Permit
12,10,98,Permit
13,10,98,Permit
4,10,98,Permit
15,10,98,Permit
8,10,98,Permit
7,10,98,Permit
9,10,98,Permit
10,10,98,Permit
14,10,99,Permit
10,10,99,Permit
3,10,99,Permit
5,10,99,Permit
13,10,99,Permit
1,10,99,Permit
8,10,99,Permit
12,10,99,Permit
4,10,99,Permit
11,10,99,Permit
15,10,99,Permit
6,10,99,Permit
7,10,99,Permit
9,10,99,Permit
2,10,99,Permit
2,10,100,Permit
11,10,100,Permit
15,10,100,Permit
3,10,100,Permit
8,10,100,Permit
14,10,100,Permit
6,10,100,Permit
9,10,100,Permit
10,10,100,Permit
13,10,100,Permit
1,10,100,Permit
4,10,100,Permit
5,10,100,Permit
7,10,100,Permit
12,10,100,Permit
27,2,11,Permit
22,2,11,Permit
23,2,11,Permit
16,2,11,Permit
17,2,11,Permit
30,2,11,Permit
18,2,11,Permit
20,2,11,Permit
26,2,11,Permit
29,2,11,Permit
19,2,11,Permit
21,2,11,Permit
25,2,11,Permit
28,2,11,Permit
24,2,11,Permit
26,2,12,Permit
30,2,12,Permit
18,2,12,Permit
19,2,12,Permit
16,2,12,Permit
20,2,12,Permit
24,2,12,Permit
25,2,12,Permit
27,2,12,Permit
29,2,12,Permit
17,2,12,Permit
21,2,12,Permit
22,2,12,Permit
28,2,12,Permit
23,2,12,Permit
18,2,13,Permit
24,2,13,Permit
17,2,13,Permit
21,2,13,Permit
29,2,13,Permit
20,2,13,Permit
23,2,13,Permit
25,2,13,Permit
27,2,13,Permit
19,2,13,Permit
22,2,13,Permit
26,2,13,Permit
16,2,13,Permit
28,2,13,Permit
30,2,13,Permit
16,2,14,Permit
21,2,14,Permit
19,2,14,Permit
20,2,14,Permit
22,2,14,Permit
29,2,14,Permit
25,2,14,Permit
26,2,14,Permit
27,2,14,Permit
28,2,14,Permit
23,2,14,Permit
17,2,14,Permit
18,2,14,Permit
24,2,14,Permit
30,2,14,Permit
20,2,15,Permit
26,2,15,Permit
23,2,15,Permit
30,2,15,Permit
25,2,15,Permit
28,2,15,Permit
17,2,15,Permit
19,2,15,Permit
27,2,15,Permit
16,2,15,Permit
21,2,15,Permit
22,2,15,Permit
24,2,15,Permit
29,2,15,Permit
18,2,15,Permit
27,2,16,Permit
18,2,16,Permit
19,2,16,Permit
28,2,16,Permit
16,2,16,Permit
22,2,16,Permit
26,2,16,Permit
29,2,16,Permit
21,2,16,Permit
23,2,16,Permit
24,2,16,Permit
17,2,16,Permit
20,2,16,Permit
30,2,16,Permit
25,2,16,Permit
22,2,17,Permit
17,2,17,Permit
18,2,17,Permit
28,2,17,Permit
21,2,17,Permit
24,2,17,Permit
26,2,17,Permit
29,2,17,Permit
27,2,17,Permit
30,2,17,Permit
16,2,17,Permit
20,2,17,Permit
23,2,17,Permit
19,2,17,Permit
25,2,17,Permit
18,2,18,Permit
28,2,18,Permit
16,2,18,Permit
17,2,18,Permit
19,2,18,Permit
25,2,18,Permit
26,2,18,Permit
27,2,18,Permit
30,2,18,Permit
20,2,18,Permit
22,2,18,Permit
23,2,18,Permit
29,2,18,Permit
21,2,18,Permit
24,2,18,Permit
30,2,19,Permit
16,2,19,Permit
21,2,19,Permit
22,2,19,Permit
26,2,19,Permit
27,2,19,Permit
25,2,19,Permit
28,2,19,Permit
18,2,19,Permit
19,2,19,Permit
24,2,19,Permit
17,2,19,Permit
23,2,19,Permit
20,2,19,Permit
29,2,19,Permit
23,2,20,Permit
17,2,20,Permit
19,2,20,Permit
18,2,20,Permit
25,2,20,Permit
20,2,20,Permit
21,2,20,Permit
26,2,20,Permit
28,2,20,Permit
16,2,20,Permit
27,2,20,Permit
29,2,20,Permit
30,2,20,Permit
22,2,20,Permit
24,2,20,Permit
16,4,31,Permit
19,4,31,Permit
24,4,31,Permit
28,4,31,Permit
25,4,31,Permit
20,4,31,Permit
21,4,31,Permit
22,4,31,Permit
29,4,31,Permit
17,4,31,Permit
23,4,31,Permit
27,4,31,Permit
30,4,31,Permit
18,4,31,Permit
26,4,31,Permit
16,4,32,Permit
17,4,32,Permit
25,4,32,Permit
18,4,32,Permit
19,4,32,Permit
23,4,32,Permit
24,4,32,Permit
26,4,32,Permit
27,4,32,Permit
22,4,32,Permit
20,4,32,Permit
21,4,32,Permit
28,4,32,Permit
29,4,32,Permit
30,4,32,Permit
27,4,33,Permit
29,4,33,Permit
17,4,33,Permit
19,4,33,Permit
18,4,33,Permit
23,4,33,Permit
28,4,33,Permit
22,4,33,Permit
25,4,33,Permit
16,4,33,Permit
20,4,33,Permit
24,4,33,Permit
26,4,33,Permit
21,4,33,Permit
30,4,33,Permit
22,4,34,Permit
25,4,34,Permit
26,4,34,Permit
27,4,34,Permit
30,4,34,Permit
17,4,34,Permit
20,4,34,Permit
28,4,34,Permit
29,4,34,Permit
18,4,34,Permit
21,4,34,Permit
24,4,34,Permit
16,4,34,Permit
19,4,34,Permit
23,4,34,Permit
16,4,35,Permit
23,4,35,Permit
25,4,35,Permit
26,4,35,Permit
21,4,35,Permit
29,4,35,Permit
17,4,35,Permit
18,4,35,Permit
24,4,35,Permit
28,4,35,Permit
19,4,35,Permit
27,4,35,Permit
20,4,35,Permit
22,4,35,Permit
30,4,35,Permit
22,4,36,Permit
23,4,36,Permit
27,4,36,Permit
29,4,36,Permit
17,4,36,Permit
20,4,36,Permit
21,4,36,Permit
24,4,36,Permit
18,4,36,Permit
28,4,36,Permit
16,4,36,Permit
25,4,36,Permit
26,4,36,Permit
19,4,36,Permit
30,4,36,Permit
18,4,37,Permit
24,4,37,Permit
26,4,37,Permit
28,4,37,Permit
19,4,37,Permit
29,4,37,Permit
23,4,37,Permit
30,4,37,Permit
21,4,37,Permit
22,4,37,Permit
16,4,37,Permit
25,4,37,Permit
17,4,37,Permit
20,4,37,Permit
27,4,37,Permit
17,4,38,Permit
25,4,38,Permit
18,4,38,Permit
21,4,38,Permit
26,4,38,Permit
20,4,38,Permit
16,4,38,Permit
27,4,38,Permit
30,4,38,Permit
28,4,38,Permit
22,4,38,Permit
19,4,38,Permit
29,4,38,Permit
23,4,38,Permit
24,4,38,Permit
16,4,39,Permit
18,4,39,Permit
22,4,39,Permit
24,4,39,Permit
20,4,39,Permit
28,4,39,Permit
21,4,39,Permit
26,4,39,Permit
30,4,39,Permit
23,4,39,Permit
29,4,39,Permit
25,4,39,Permit
27,4,39,Permit
17,4,39,Permit
19,4,39,Permit
18,4,40,Permit
22,4,40,Permit
25,4,40,Permit
26,4,40,Permit
17,4,40,Permit
20,4,40,Permit
24,4,40,Permit
16,4,40,Permit
29,4,40,Permit
27,4,40,Permit
21,4,40,Permit
28,4,40,Permit
23,4,40,Permit
19,4,40,Permit
30,4,40,Permit
23,6,51,Permit
22,6,51,Permit
29,6,51,Permit
20,6,51,Permit
21,6,51,Permit
25,6,51,Permit
17,6,51,Permit
24,6,51,Permit
30,6,51,Permit
16,6,51,Permit
18,6,51,Permit
27,6,51,Permit
19,6,51,Permit
26,6,51,Permit
28,6,51,Permit
19,6,52,Permit
26,6,52,Permit
24,6,52,Permit
27,6,52,Permit
30,6,52,Permit
23,6,52,Permit
17,6,52,Permit
20,6,52,Permit
21,6,52,Permit
22,6,52,Permit
25,6,52,Permit
28,6,52,Permit
16,6,52,Permit
18,6,52,Permit
29,6,52,Permit
17,6,53,Permit
18,6,53,Permit
23,6,53,Permit
29,6,53,Permit
20,6,53,Permit
21,6,53,Permit
19,6,53,Permit
25,6,53,Permit
16,6,53,Permit
22,6,53,Permit
26,6,53,Permit
28,6,53,Permit
27,6,53,Permit
30,6,53,Permit
24,6,53,Permit
17,6,54,Permit
22,6,54,Permit
30,6,54,Permit
19,6,54,Permit
20,6,54,Permit
24,6,54,Permit
27,6,54,Permit
16,6,54,Permit
18,6,54,Permit
21,6,54,Permit
23,6,54,Permit
28,6,54,Permit
26,6,54,Permit
25,6,54,Permit
29,6,54,Permit
25,6,55,Permit
26,6,55,Permit
21,6,55,Permit
28,6,55,Permit
30,6,55,Permit
22,6,55,Permit
24,6,55,Permit
27,6,55,Permit
20,6,55,Permit
19,6,55,Permit
17,6,55,Permit
23,6,55,Permit
29,6,55,Permit
16,6,55,Permit
18,6,55,Permit
21,6,56,Permit
30,6,56,Permit
18,6,56,Permit
24,6,56,Permit
22,6,56,Permit
17,6,56,Permit
20,6,56,Permit
16,6,56,Permit
25,6,56,Permit
29,6,56,Permit
23,6,56,Permit
26,6,56,Permit
19,6,56,Permit
27,6,56,Permit
28,6,56,Permit
21,6,57,Permit
20,6,57,Permit
26,6,57,Permit
28,6,57,Permit
17,6,57,Permit
19,6,57,Permit
24,6,57,Permit
30,6,57,Permit
25,6,57,Permit
16,6,57,Permit
18,6,57,Permit
22,6,57,Permit
23,6,57,Permit
27,6,57,Permit
29,6,57,Permit
17,6,58,Permit
21,6,58,Permit
28,6,58,Permit
16,6,58,Permit
25,6,58,Permit
29,6,58,Permit
30,6,58,Permit
22,6,58,Permit
18,6,58,Permit
20,6,58,Permit
23,6,58,Permit
24,6,58,Permit
26,6,58,Permit
27,6,58,Permit
19,6,58,Permit
25,6,59,Permit
24,6,59,Permit
19,6,59,Permit
22,6,59,Permit
16,6,59,Permit
18,6,59,Permit
21,6,59,Permit
28,6,59,Permit
30,6,59,Permit
17,6,59,Permit
27,6,59,Permit
20,6,59,Permit
26,6,59,Permit
23,6,59,Permit
29,6,59,Permit
17,6,60,Permit
20,6,60,Permit
30,6,60,Permit
16,6,60,Permit
19,6,60,Permit
25,6,60,Permit
26,6,60,Permit
29,6,60,Permit
21,6,60,Permit
22,6,60,Permit
24,6,60,Permit
27,6,60,Permit
28,6,60,Permit
18,6,60,Permit
23,6,60,Permit
30,7,61,Permit
17,7,61,Permit
18,7,61,Permit
22,7,61,Permit
28,7,61,Permit
23,7,61,Permit
21,7,61,Permit
27,7,61,Permit
16,7,61,Permit
24,7,61,Permit
25,7,61,Permit
26,7,61,Permit
19,7,61,Permit
20,7,61,Permit
29,7,61,Permit
21,7,62,Permit
22,7,62,Permit
26,7,62,Permit
30,7,62,Permit
23,7,62,Permit
17,7,62,Permit
24,7,62,Permit
29,7,62,Permit
16,7,62,Permit
18,7,62,Permit
19,7,62,Permit
25,7,62,Permit
20,7,62,Permit
27,7,62,Permit
28,7,62,Permit
27,7,63,Permit
30,7,63,Permit
21,7,63,Permit
22,7,63,Permit
16,7,63,Permit
20,7,63,Permit
28,7,63,Permit
26,7,63,Permit
29,7,63,Permit
19,7,63,Permit
24,7,63,Permit
17,7,63,Permit
23,7,63,Permit
18,7,63,Permit
25,7,63,Permit
28,7,64,Permit
16,7,64,Permit
19,7,64,Permit
21,7,64,Permit
24,7,64,Permit
25,7,64,Permit
29,7,64,Permit
30,7,64,Permit
23,7,64,Permit
20,7,64,Permit
17,7,64,Permit
18,7,64,Permit
27,7,64,Permit
22,7,64,Permit
26,7,64,Permit
28,7,65,Permit
16,7,65,Permit
19,7,65,Permit
20,7,65,Permit
18,7,65,Permit
26,7,65,Permit
27,7,65,Permit
22,7,65,Permit
24,7,65,Permit
17,7,65,Permit
29,7,65,Permit
25,7,65,Permit
21,7,65,Permit
23,7,65,Permit
30,7,65,Permit
16,7,66,Permit
30,7,66,Permit
23,7,66,Permit
26,7,66,Permit
29,7,66,Permit
21,7,66,Permit
25,7,66,Permit
18,7,66,Permit
27,7,66,Permit
22,7,66,Permit
24,7,66,Permit
28,7,66,Permit
17,7,66,Permit
20,7,66,Permit
19,7,66,Permit
16,7,67,Permit
28,7,67,Permit
26,7,67,Permit
17,7,67,Permit
21,7,67,Permit
25,7,67,Permit
23,7,67,Permit
24,7,67,Permit
27,7,67,Permit
30,7,67,Permit
19,7,67,Permit
29,7,67,Permit
18,7,67,Permit
20,7,67,Permit
22,7,67,Permit
30,7,68,Permit
20,7,68,Permit
23,7,68,Permit
29,7,68,Permit
28,7,68,Permit
21,7,68,Permit
26,7,68,Permit
27,7,68,Permit
16,7,68,Permit
22,7,68,Permit
25,7,68,Permit
24,7,68,Permit
17,7,68,Permit
19,7,68,Permit
18,7,68,Permit
21,7,69,Permit
27,7,69,Permit
24,7,69,Permit
20,7,69,Permit
30,7,69,Permit
17,7,69,Permit
25,7,69,Permit
26,7,69,Permit
16,7,69,Permit
19,7,69,Permit
29,7,69,Permit
18,7,69,Permit
28,7,69,Permit
22,7,69,Permit
23,7,69,Permit
30,7,70,Permit
24,7,70,Permit
27,7,70,Permit
29,7,70,Permit
21,7,70,Permit
28,7,70,Permit
18,7,70,Permit
19,7,70,Permit
20,7,70,Permit
26,7,70,Permit
16,7,70,Permit
23,7,70,Permit
25,7,70,Permit
17,7,70,Permit
22,7,70,Permit
22,8,71,Permit
26,8,71,Permit
18,8,71,Permit
25,8,71,Permit
16,8,71,Permit
20,8,71,Permit
21,8,71,Permit
23,8,71,Permit
28,8,71,Permit
29,8,71,Permit
27,8,71,Permit
17,8,71,Permit
24,8,71,Permit
